,result,goldat15,opp_goldat15,golddiffat15,winning_lane
36905,0,5462.0,6413.0,-951.0,0
36912,0,5044.0,5822.0,-778.0,0
36917,1,5822.0,5044.0,778.0,1
36924,0,5142.0,5209.0,-67.0,0
36929,1,5209.0,5142.0,67.0,1
36936,1,4884.0,5669.0,-785.0,0
36941,0,5669.0,4884.0,785.0,1
36948,1,4898.0,5160.0,-262.0,0
36953,0,5160.0,4898.0,262.0,1
36960,0,5211.0,5426.0,-215.0,0
36965,1,5426.0,5211.0,215.0,1
36972,0,5093.0,5256.0,-163.0,0
36977,1,5256.0,5093.0,163.0,1
36984,1,7205.0,4139.0,3066.0,1
36989,0,4139.0,7205.0,-3066.0,0
36996,1,5771.0,4502.0,1269.0,1
37001,0,4502.0,5771.0,-1269.0,0
37008,1,4800.0,4716.0,84.0,1
37013,0,4716.0,4800.0,-84.0,0
37020,0,5278.0,4474.0,804.0,1
37025,1,4474.0,5278.0,-804.0,0
37032,1,5049.0,5022.0,27.0,1
37037,0,5022.0,5049.0,-27.0,0
37044,0,5224.0,4751.0,473.0,1
37049,1,4751.0,5224.0,-473.0,0
37056,1,5217.0,4487.0,730.0,1
37061,0,4487.0,5217.0,-730.0,0
37068,1,4829.0,4711.0,118.0,1
37073,0,4711.0,4829.0,-118.0,0
37080,1,4640.0,7447.0,-2807.0,0
37085,0,7447.0,4640.0,2807.0,1
37092,0,6405.0,5926.0,479.0,1
37097,1,5926.0,6405.0,-479.0,0
37104,1,4846.0,4778.0,68.0,1
37109,0,4778.0,4846.0,-68.0,0
37116,1,4442.0,5265.0,-823.0,0
37121,0,5265.0,4442.0,823.0,1
37128,1,5302.0,5444.0,-142.0,0
37133,0,5444.0,5302.0,142.0,1
37140,1,6052.0,4785.0,1267.0,1
37145,0,4785.0,6052.0,-1267.0,0
37152,1,4817.0,6866.0,-2049.0,0
37157,0,6866.0,4817.0,2049.0,1
37164,1,5260.0,4629.0,631.0,1
37169,0,4629.0,5260.0,-631.0,0
37176,1,5955.0,3958.0,1997.0,1
37181,0,3958.0,5955.0,-1997.0,0
37188,1,4966.0,4006.0,960.0,1
37193,0,4006.0,4966.0,-960.0,0
37200,1,5284.0,4485.0,799.0,1
37205,0,4485.0,5284.0,-799.0,0
37212,0,7099.0,4442.0,2657.0,1
37217,1,4442.0,7099.0,-2657.0,0
37224,0,4410.0,5956.0,-1546.0,0
37229,1,5956.0,4410.0,1546.0,1
37284,0,5713.0,5637.0,76.0,1
37289,1,5637.0,5713.0,-76.0,0
37296,1,5430.0,5186.0,244.0,1
37301,0,5186.0,5430.0,-244.0,0
37320,1,6240.0,4751.0,1489.0,1
37325,0,4751.0,6240.0,-1489.0,0
37344,0,5370.0,5842.0,-472.0,0
37349,1,5842.0,5370.0,472.0,1
37380,1,5809.0,4548.0,1261.0,1
37385,0,4548.0,5809.0,-1261.0,0
37392,0,4729.0,5956.0,-1227.0,0
37397,1,5956.0,4729.0,1227.0,1
37404,1,5720.0,4866.0,854.0,1
37409,0,4866.0,5720.0,-854.0,0
37440,0,4810.0,6704.0,-1894.0,0
37445,1,6704.0,4810.0,1894.0,1
37452,0,6582.0,4714.0,1868.0,1
37457,1,4714.0,6582.0,-1868.0,0
37464,0,6246.0,5631.0,615.0,1
37469,1,5631.0,6246.0,-615.0,0
37476,1,4684.0,5067.0,-383.0,0
37481,0,5067.0,4684.0,383.0,1
37488,1,5588.0,4867.0,721.0,1
37493,0,4867.0,5588.0,-721.0,0
37524,1,4765.0,5772.0,-1007.0,0
37529,0,5772.0,4765.0,1007.0,1
37536,1,4791.0,4799.0,-8.0,0
37541,0,4799.0,4791.0,8.0,1
37548,0,5245.0,5179.0,66.0,1
37553,1,5179.0,5245.0,-66.0,0
37560,0,4930.0,5118.0,-188.0,0
37565,1,5118.0,4930.0,188.0,1
37572,1,5130.0,5069.0,61.0,1
37577,0,5069.0,5130.0,-61.0,0
37596,1,4975.0,5634.0,-659.0,0
37601,0,5634.0,4975.0,659.0,1
37608,1,5641.0,5052.0,589.0,1
37613,0,5052.0,5641.0,-589.0,0
37620,1,4464.0,4591.0,-127.0,0
37625,0,4591.0,4464.0,127.0,1
37632,1,5763.0,4763.0,1000.0,1
37637,0,4763.0,5763.0,-1000.0,0
37656,1,4899.0,5665.0,-766.0,0
37661,0,5665.0,4899.0,766.0,1
37668,1,5006.0,4989.0,17.0,1
37673,0,4989.0,5006.0,-17.0,0
37680,0,4670.0,4183.0,487.0,1
37685,1,4183.0,4670.0,-487.0,0
37692,1,4899.0,5282.0,-383.0,0
37697,0,5282.0,4899.0,383.0,1
37704,0,5125.0,6052.0,-927.0,0
37709,1,6052.0,5125.0,927.0,1
37716,1,5583.0,6003.0,-420.0,0
37721,0,6003.0,5583.0,420.0,1
37728,1,5350.0,6620.0,-1270.0,0
37733,0,6620.0,5350.0,1270.0,1
37740,0,5382.0,4984.0,398.0,1
37745,1,4984.0,5382.0,-398.0,0
37752,1,4903.0,5161.0,-258.0,0
37757,0,5161.0,4903.0,258.0,1
37764,1,6138.0,4840.0,1298.0,1
37769,0,4840.0,6138.0,-1298.0,0
37776,1,4902.0,6994.0,-2092.0,0
37781,0,6994.0,4902.0,2092.0,1
37788,1,5079.0,5754.0,-675.0,0
37793,0,5754.0,5079.0,675.0,1
37800,1,7125.0,4837.0,2288.0,1
37805,0,4837.0,7125.0,-2288.0,0
37812,0,4533.0,5485.0,-952.0,0
37817,1,5485.0,4533.0,952.0,1
37824,0,6123.0,4976.0,1147.0,1
37829,1,4976.0,6123.0,-1147.0,0
37836,1,6319.0,4830.0,1489.0,1
37841,0,4830.0,6319.0,-1489.0,0
37848,1,4971.0,4700.0,271.0,1
37853,0,4700.0,4971.0,-271.0,0
37860,0,5684.0,5947.0,-263.0,0
37865,1,5947.0,5684.0,263.0,1
37872,0,5598.0,4726.0,872.0,1
37877,1,4726.0,5598.0,-872.0,0
37884,1,5172.0,5827.0,-655.0,0
37889,0,5827.0,5172.0,655.0,1
37896,1,4728.0,4980.0,-252.0,0
37901,0,4980.0,4728.0,252.0,1
37908,1,7421.0,4673.0,2748.0,1
37913,0,4673.0,7421.0,-2748.0,0
37920,0,5171.0,5298.0,-127.0,0
37925,1,5298.0,5171.0,127.0,1
37944,0,5245.0,5317.0,-72.0,0
37949,1,5317.0,5245.0,72.0,1
37992,1,5402.0,4749.0,653.0,1
37997,0,4749.0,5402.0,-653.0,0
38016,0,4202.0,5165.0,-963.0,0
38021,1,5165.0,4202.0,963.0,1
38028,1,5438.0,5466.0,-28.0,0
38033,0,5466.0,5438.0,28.0,1
38040,1,6662.0,4359.0,2303.0,1
38045,0,4359.0,6662.0,-2303.0,0
38076,1,5464.0,4585.0,879.0,1
38081,0,4585.0,5464.0,-879.0,0
38088,0,4239.0,6102.0,-1863.0,0
38093,1,6102.0,4239.0,1863.0,1
38100,0,5845.0,4601.0,1244.0,1
38105,1,4601.0,5845.0,-1244.0,0
38124,0,4703.0,6254.0,-1551.0,0
38129,1,6254.0,4703.0,1551.0,1
38136,0,5028.0,5073.0,-45.0,0
38141,1,5073.0,5028.0,45.0,1
38160,1,6615.0,5579.0,1036.0,1
38165,0,5579.0,6615.0,-1036.0,0
38184,1,5100.0,5915.0,-815.0,0
38189,0,5915.0,5100.0,815.0,1
38196,1,5328.0,4768.0,560.0,1
38201,0,4768.0,5328.0,-560.0,0
38208,0,5455.0,4720.0,735.0,1
38213,1,4720.0,5455.0,-735.0,0
38220,0,3997.0,7002.0,-3005.0,0
38225,1,7002.0,3997.0,3005.0,1
38232,0,5498.0,4641.0,857.0,1
38237,1,4641.0,5498.0,-857.0,0
38244,1,4901.0,5122.0,-221.0,0
38249,0,5122.0,4901.0,221.0,1
38268,0,4476.0,5144.0,-668.0,0
38273,1,5144.0,4476.0,668.0,1
38280,1,6673.0,4673.0,2000.0,1
38285,0,4673.0,6673.0,-2000.0,0
38304,1,7539.0,3978.0,3561.0,1
38309,0,3978.0,7539.0,-3561.0,0
38316,1,5339.0,4839.0,500.0,1
38321,0,4839.0,5339.0,-500.0,0
38340,0,4755.0,6316.0,-1561.0,0
38345,1,6316.0,4755.0,1561.0,1
38352,0,5937.0,4862.0,1075.0,1
38357,1,4862.0,5937.0,-1075.0,0
38364,0,5337.0,4826.0,511.0,1
38369,1,4826.0,5337.0,-511.0,0
38388,0,5789.0,6058.0,-269.0,0
38393,1,6058.0,5789.0,269.0,1
38400,1,4773.0,6261.0,-1488.0,0
38405,0,6261.0,4773.0,1488.0,1
38412,0,6202.0,5346.0,856.0,1
38417,1,5346.0,6202.0,-856.0,0
38424,1,6885.0,4348.0,2537.0,1
38429,0,4348.0,6885.0,-2537.0,0
38436,1,7023.0,4435.0,2588.0,1
38441,0,4435.0,7023.0,-2588.0,0
38448,0,4521.0,8699.0,-4178.0,0
38453,1,8699.0,4521.0,4178.0,1
38460,1,5984.0,4958.0,1026.0,1
38465,0,4958.0,5984.0,-1026.0,0
38472,1,5209.0,6601.0,-1392.0,0
38477,0,6601.0,5209.0,1392.0,1
38484,1,5627.0,5471.0,156.0,1
38489,0,5471.0,5627.0,-156.0,0
38496,1,5138.0,5691.0,-553.0,0
38501,0,5691.0,5138.0,553.0,1
38508,1,4816.0,4765.0,51.0,1
38513,0,4765.0,4816.0,-51.0,0
38520,0,4972.0,5194.0,-222.0,0
38525,1,5194.0,4972.0,222.0,1
38532,1,5588.0,4785.0,803.0,1
38537,0,4785.0,5588.0,-803.0,0
38544,0,5292.0,5323.0,-31.0,0
38549,1,5323.0,5292.0,31.0,1
38556,1,5254.0,5876.0,-622.0,0
38561,0,5876.0,5254.0,622.0,1
38568,0,5768.0,5107.0,661.0,1
38573,1,5107.0,5768.0,-661.0,0
38580,0,5603.0,5158.0,445.0,1
38585,1,5158.0,5603.0,-445.0,0
38592,0,4583.0,5206.0,-623.0,0
38597,1,5206.0,4583.0,623.0,1
38604,0,4657.0,4594.0,63.0,1
38609,1,4594.0,4657.0,-63.0,0
38616,0,4986.0,4197.0,789.0,1
38621,1,4197.0,4986.0,-789.0,0
38628,0,5411.0,5200.0,211.0,1
38633,1,5200.0,5411.0,-211.0,0
38640,1,5824.0,4829.0,995.0,1
38645,0,4829.0,5824.0,-995.0,0
38652,0,5269.0,5438.0,-169.0,0
38657,1,5438.0,5269.0,169.0,1
38676,0,5402.0,5270.0,132.0,1
38681,1,5270.0,5402.0,-132.0,0
38700,0,5238.0,5029.0,209.0,1
38705,1,5029.0,5238.0,-209.0,0
38712,1,6389.0,4016.0,2373.0,1
38717,0,4016.0,6389.0,-2373.0,0
38736,1,4531.0,5226.0,-695.0,0
38741,0,5226.0,4531.0,695.0,1
38748,1,5513.0,4892.0,621.0,1
38753,0,4892.0,5513.0,-621.0,0
38784,1,4747.0,5341.0,-594.0,0
38789,0,5341.0,4747.0,594.0,1
38796,1,5371.0,5933.0,-562.0,0
38801,0,5933.0,5371.0,562.0,1
38832,1,4468.0,4744.0,-276.0,0
38837,0,4744.0,4468.0,276.0,1
38868,1,5062.0,5317.0,-255.0,0
38873,0,5317.0,5062.0,255.0,1
38916,1,4540.0,4792.0,-252.0,0
38921,0,4792.0,4540.0,252.0,1
38928,1,7018.0,4611.0,2407.0,1
38933,0,4611.0,7018.0,-2407.0,0
38940,1,4296.0,5253.0,-957.0,0
38945,0,5253.0,4296.0,957.0,1
38952,0,6027.0,4565.0,1462.0,1
38957,1,4565.0,6027.0,-1462.0,0
38964,1,4809.0,4895.0,-86.0,0
38969,0,4895.0,4809.0,86.0,1
38976,1,4782.0,4825.0,-43.0,0
38981,0,4825.0,4782.0,43.0,1
38988,0,7249.0,4435.0,2814.0,1
38993,1,4435.0,7249.0,-2814.0,0
39000,1,6174.0,4830.0,1344.0,1
39005,0,4830.0,6174.0,-1344.0,0
39012,0,5763.0,5868.0,-105.0,0
39017,1,5868.0,5763.0,105.0,1
39024,1,5498.0,5618.0,-120.0,0
39029,0,5618.0,5498.0,120.0,1
39036,0,5776.0,4963.0,813.0,1
39041,1,4963.0,5776.0,-813.0,0
39048,0,5035.0,4760.0,275.0,1
39053,1,4760.0,5035.0,-275.0,0
39060,0,5817.0,4591.0,1226.0,1
39065,1,4591.0,5817.0,-1226.0,0
39072,1,5455.0,6283.0,-828.0,0
39077,0,6283.0,5455.0,828.0,1
39084,1,5985.0,4989.0,996.0,1
39089,0,4989.0,5985.0,-996.0,0
39096,1,4421.0,5755.0,-1334.0,0
39101,0,5755.0,4421.0,1334.0,1
39108,1,5285.0,5066.0,219.0,1
39113,0,5066.0,5285.0,-219.0,0
39120,1,6197.0,4384.0,1813.0,1
39125,0,4384.0,6197.0,-1813.0,0
39132,1,5309.0,5741.0,-432.0,0
39137,0,5741.0,5309.0,432.0,1
39144,0,5383.0,5374.0,9.0,1
39149,1,5374.0,5383.0,-9.0,0
39156,1,5447.0,5442.0,5.0,1
39161,0,5442.0,5447.0,-5.0,0
39168,0,3953.0,7620.0,-3667.0,0
39173,1,7620.0,3953.0,3667.0,1
39180,1,5162.0,4566.0,596.0,1
39185,0,4566.0,5162.0,-596.0,0
39192,1,4656.0,5576.0,-920.0,0
39197,0,5576.0,4656.0,920.0,1
39204,0,4860.0,5921.0,-1061.0,0
39209,1,5921.0,4860.0,1061.0,1
39216,0,5238.0,5281.0,-43.0,0
39221,1,5281.0,5238.0,43.0,1
39228,1,4295.0,6015.0,-1720.0,0
39233,0,6015.0,4295.0,1720.0,1
39240,0,4919.0,4791.0,128.0,1
39245,1,4791.0,4919.0,-128.0,0
39252,1,5979.0,4025.0,1954.0,1
39257,0,4025.0,5979.0,-1954.0,0
39264,0,5680.0,4276.0,1404.0,1
39269,1,4276.0,5680.0,-1404.0,0
39276,0,5147.0,5102.0,45.0,1
39281,1,5102.0,5147.0,-45.0,0
39288,0,6146.0,4240.0,1906.0,1
39293,1,4240.0,6146.0,-1906.0,0
39300,0,5761.0,5577.0,184.0,1
39305,1,5577.0,5761.0,-184.0,0
39312,1,4735.0,5075.0,-340.0,0
39317,0,5075.0,4735.0,340.0,1
39324,1,4168.0,5253.0,-1085.0,0
39329,0,5253.0,4168.0,1085.0,1
39336,0,5309.0,5300.0,9.0,1
39341,1,5300.0,5309.0,-9.0,0
39348,0,5134.0,4328.0,806.0,1
39353,1,4328.0,5134.0,-806.0,0
39360,1,6166.0,4142.0,2024.0,1
39365,0,4142.0,6166.0,-2024.0,0
39372,1,6447.0,5072.0,1375.0,1
39377,0,5072.0,6447.0,-1375.0,0
39384,1,4821.0,5670.0,-849.0,0
39389,0,5670.0,4821.0,849.0,1
39396,1,5958.0,4092.0,1866.0,1
39401,0,4092.0,5958.0,-1866.0,0
39408,0,5824.0,4251.0,1573.0,1
39413,1,4251.0,5824.0,-1573.0,0
39420,1,5288.0,4361.0,927.0,1
39425,0,4361.0,5288.0,-927.0,0
39432,0,5298.0,4835.0,463.0,1
39437,1,4835.0,5298.0,-463.0,0
39444,0,4428.0,4331.0,97.0,1
39449,1,4331.0,4428.0,-97.0,0
39456,0,4790.0,4639.0,151.0,1
39461,1,4639.0,4790.0,-151.0,0
39468,0,5616.0,5088.0,528.0,1
39473,1,5088.0,5616.0,-528.0,0
39480,1,5679.0,4514.0,1165.0,1
39485,0,4514.0,5679.0,-1165.0,0
39504,0,4182.0,5803.0,-1621.0,0
39509,1,5803.0,4182.0,1621.0,1
39516,1,5791.0,5064.0,727.0,1
39521,0,5064.0,5791.0,-727.0,0
39540,1,5081.0,5231.0,-150.0,0
39545,0,5231.0,5081.0,150.0,1
39564,1,5177.0,5002.0,175.0,1
39569,0,5002.0,5177.0,-175.0,0
39600,1,5004.0,5311.0,-307.0,0
39605,0,5311.0,5004.0,307.0,1
39612,0,5343.0,5982.0,-639.0,0
39617,1,5982.0,5343.0,639.0,1
39624,0,5602.0,5405.0,197.0,1
39629,1,5405.0,5602.0,-197.0,0
39636,0,4954.0,4477.0,477.0,1
39641,1,4477.0,4954.0,-477.0,0
39648,1,5066.0,5591.0,-525.0,0
39653,0,5591.0,5066.0,525.0,1
39660,0,6621.0,5405.0,1216.0,1
39665,1,5405.0,6621.0,-1216.0,0
39672,1,5241.0,4640.0,601.0,1
39677,0,4640.0,5241.0,-601.0,0
39684,0,4606.0,6000.0,-1394.0,0
39689,1,6000.0,4606.0,1394.0,1
39696,0,6609.0,4763.0,1846.0,1
39701,1,4763.0,6609.0,-1846.0,0
39708,1,4447.0,5614.0,-1167.0,0
39713,0,5614.0,4447.0,1167.0,1
39720,1,5762.0,5119.0,643.0,1
39725,0,5119.0,5762.0,-643.0,0
39732,0,5882.0,5163.0,719.0,1
39737,1,5163.0,5882.0,-719.0,0
39744,1,5049.0,3924.0,1125.0,1
39749,0,3924.0,5049.0,-1125.0,0
39756,0,4508.0,6356.0,-1848.0,0
39761,1,6356.0,4508.0,1848.0,1
39768,1,5458.0,4861.0,597.0,1
39773,0,4861.0,5458.0,-597.0,0
39780,0,4174.0,7229.0,-3055.0,0
39785,1,7229.0,4174.0,3055.0,1
39792,0,7119.0,4030.0,3089.0,1
39797,1,4030.0,7119.0,-3089.0,0
39804,1,5073.0,6412.0,-1339.0,0
39809,0,6412.0,5073.0,1339.0,1
39816,0,5187.0,5340.0,-153.0,0
39821,1,5340.0,5187.0,153.0,1
39828,1,4921.0,4788.0,133.0,1
39833,0,4788.0,4921.0,-133.0,0
39840,0,5416.0,5311.0,105.0,1
39845,1,5311.0,5416.0,-105.0,0
39852,1,4672.0,6174.0,-1502.0,0
39857,0,6174.0,4672.0,1502.0,1
39864,1,6738.0,4502.0,2236.0,1
39869,0,4502.0,6738.0,-2236.0,0
39876,1,5223.0,5207.0,16.0,1
39881,0,5207.0,5223.0,-16.0,0
39888,1,5296.0,5075.0,221.0,1
39893,0,5075.0,5296.0,-221.0,0
39900,1,6547.0,5468.0,1079.0,1
39905,0,5468.0,6547.0,-1079.0,0
39912,1,5632.0,5008.0,624.0,1
39917,0,5008.0,5632.0,-624.0,0
39924,1,6971.0,4575.0,2396.0,1
39929,0,4575.0,6971.0,-2396.0,0
39936,1,5095.0,5604.0,-509.0,0
39941,0,5604.0,5095.0,509.0,1
39948,0,5280.0,4738.0,542.0,1
39953,1,4738.0,5280.0,-542.0,0
39960,1,4643.0,6498.0,-1855.0,0
39965,0,6498.0,4643.0,1855.0,1
39972,0,4493.0,6626.0,-2133.0,0
39977,1,6626.0,4493.0,2133.0,1
39984,1,5867.0,4336.0,1531.0,1
39989,0,4336.0,5867.0,-1531.0,0
39996,0,4723.0,5036.0,-313.0,0
40001,1,5036.0,4723.0,313.0,1
40008,0,5074.0,4647.0,427.0,1
40013,1,4647.0,5074.0,-427.0,0
40020,0,4777.0,5942.0,-1165.0,0
40025,1,5942.0,4777.0,1165.0,1
40032,1,6064.0,4221.0,1843.0,1
40037,0,4221.0,6064.0,-1843.0,0
40044,0,5293.0,4836.0,457.0,1
40049,1,4836.0,5293.0,-457.0,0
40056,0,4027.0,6172.0,-2145.0,0
40061,1,6172.0,4027.0,2145.0,1
40068,0,4804.0,6222.0,-1418.0,0
40073,1,6222.0,4804.0,1418.0,1
40080,1,5684.0,5574.0,110.0,1
40085,0,5574.0,5684.0,-110.0,0
40092,0,5335.0,5014.0,321.0,1
40097,1,5014.0,5335.0,-321.0,0
40104,0,5547.0,5165.0,382.0,1
40109,1,5165.0,5547.0,-382.0,0
40116,1,4610.0,4211.0,399.0,1
40121,0,4211.0,4610.0,-399.0,0
40128,1,4354.0,5037.0,-683.0,0
40133,0,5037.0,4354.0,683.0,1
40140,0,3912.0,5297.0,-1385.0,0
40145,1,5297.0,3912.0,1385.0,1
40152,0,4314.0,7167.0,-2853.0,0
40157,1,7167.0,4314.0,2853.0,1
40164,0,4869.0,4883.0,-14.0,0
40169,1,4883.0,4869.0,14.0,1
40176,0,4851.0,5211.0,-360.0,0
40181,1,5211.0,4851.0,360.0,1
40212,0,4547.0,4814.0,-267.0,0
40217,1,4814.0,4547.0,267.0,1
40248,0,5497.0,4326.0,1171.0,1
40253,1,4326.0,5497.0,-1171.0,0
40260,0,5318.0,5004.0,314.0,1
40265,1,5004.0,5318.0,-314.0,0
40308,1,6414.0,4894.0,1520.0,1
40313,0,4894.0,6414.0,-1520.0,0
40356,1,5589.0,4123.0,1466.0,1
40361,0,4123.0,5589.0,-1466.0,0
40368,0,5301.0,5388.0,-87.0,0
40373,1,5388.0,5301.0,87.0,1
40416,1,4541.0,5392.0,-851.0,0
40421,0,5392.0,4541.0,851.0,1
40428,1,5681.0,5392.0,289.0,1
40433,0,5392.0,5681.0,-289.0,0
40464,1,5277.0,5064.0,213.0,1
40469,0,5064.0,5277.0,-213.0,0
40476,1,5523.0,4947.0,576.0,1
40481,0,4947.0,5523.0,-576.0,0
40488,1,4941.0,6259.0,-1318.0,0
40493,0,6259.0,4941.0,1318.0,1
40500,0,4895.0,5704.0,-809.0,0
40505,1,5704.0,4895.0,809.0,1
40512,1,6636.0,4446.0,2190.0,1
40517,0,4446.0,6636.0,-2190.0,0
40524,0,4930.0,5955.0,-1025.0,0
40529,1,5955.0,4930.0,1025.0,1
40536,1,5087.0,4809.0,278.0,1
40541,0,4809.0,5087.0,-278.0,0
40548,0,5694.0,4667.0,1027.0,1
40553,1,4667.0,5694.0,-1027.0,0
40560,1,5131.0,4744.0,387.0,1
40565,0,4744.0,5131.0,-387.0,0
40572,1,6570.0,4685.0,1885.0,1
40577,0,4685.0,6570.0,-1885.0,0
40584,0,5425.0,5993.0,-568.0,0
40589,1,5993.0,5425.0,568.0,1
40596,1,6153.0,5368.0,785.0,1
40601,0,5368.0,6153.0,-785.0,0
40608,0,4470.0,4874.0,-404.0,0
40613,1,4874.0,4470.0,404.0,1
40620,0,4710.0,5267.0,-557.0,0
40625,1,5267.0,4710.0,557.0,1
40632,1,5472.0,4900.0,572.0,1
40637,0,4900.0,5472.0,-572.0,0
40644,1,4324.0,4938.0,-614.0,0
40649,0,4938.0,4324.0,614.0,1
40656,1,5452.0,5547.0,-95.0,0
40661,0,5547.0,5452.0,95.0,1
40668,0,5513.0,4821.0,692.0,1
40673,1,4821.0,5513.0,-692.0,0
40680,0,4348.0,6989.0,-2641.0,0
40685,1,6989.0,4348.0,2641.0,1
40692,1,4901.0,5885.0,-984.0,0
40697,0,5885.0,4901.0,984.0,1
40704,1,6742.0,4458.0,2284.0,1
40709,0,4458.0,6742.0,-2284.0,0
40716,1,5834.0,4211.0,1623.0,1
40721,0,4211.0,5834.0,-1623.0,0
40728,0,4526.0,6779.0,-2253.0,0
40733,1,6779.0,4526.0,2253.0,1
40740,1,5131.0,5479.0,-348.0,0
40745,0,5479.0,5131.0,348.0,1
40752,0,3814.0,7351.0,-3537.0,0
40757,1,7351.0,3814.0,3537.0,1
40764,0,5960.0,4254.0,1706.0,1
40769,1,4254.0,5960.0,-1706.0,0
40776,1,5631.0,5512.0,119.0,1
40781,0,5512.0,5631.0,-119.0,0
40788,1,5513.0,5733.0,-220.0,0
40793,0,5733.0,5513.0,220.0,1
40800,0,4427.0,5928.0,-1501.0,0
40805,1,5928.0,4427.0,1501.0,1
40812,1,7046.0,3940.0,3106.0,1
40817,0,3940.0,7046.0,-3106.0,0
40824,0,5574.0,4388.0,1186.0,1
40829,1,4388.0,5574.0,-1186.0,0
40836,1,6559.0,4285.0,2274.0,1
40841,0,4285.0,6559.0,-2274.0,0
40848,1,4836.0,5778.0,-942.0,0
40853,0,5778.0,4836.0,942.0,1
40860,1,4436.0,6531.0,-2095.0,0
40865,0,6531.0,4436.0,2095.0,1
40872,1,4736.0,4973.0,-237.0,0
40877,0,4973.0,4736.0,237.0,1
40884,1,5254.0,5149.0,105.0,1
40889,0,5149.0,5254.0,-105.0,0
40896,0,4524.0,5671.0,-1147.0,0
40901,1,5671.0,4524.0,1147.0,1
40908,0,4893.0,5129.0,-236.0,0
40913,1,5129.0,4893.0,236.0,1
40920,1,5793.0,5457.0,336.0,1
40925,0,5457.0,5793.0,-336.0,0
40932,0,4719.0,5190.0,-471.0,0
40937,1,5190.0,4719.0,471.0,1
40944,0,4276.0,4979.0,-703.0,0
40949,1,4979.0,4276.0,703.0,1
40958,0,4826.0,4938.0,-112.0,0
40961,1,4938.0,4826.0,112.0,1
40968,0,5327.0,4682.0,645.0,1
40973,1,4682.0,5327.0,-645.0,0
40980,1,4983.0,4929.0,54.0,1
40985,0,4929.0,4983.0,-54.0,0
40992,1,5736.0,5129.0,607.0,1
40997,0,5129.0,5736.0,-607.0,0
41004,1,5481.0,4399.0,1082.0,1
41009,0,4399.0,5481.0,-1082.0,0
41016,0,5193.0,6599.0,-1406.0,0
41021,1,6599.0,5193.0,1406.0,1
41028,1,5098.0,5494.0,-396.0,0
41033,0,5494.0,5098.0,396.0,1
41040,1,4799.0,4737.0,62.0,1
41045,0,4737.0,4799.0,-62.0,0
41052,1,4998.0,5158.0,-160.0,0
41057,0,5158.0,4998.0,160.0,1
41064,1,5690.0,5600.0,90.0,1
41069,0,5600.0,5690.0,-90.0,0
41076,0,5359.0,5161.0,198.0,1
41081,1,5161.0,5359.0,-198.0,0
41088,1,5088.0,5751.0,-663.0,0
41093,0,5751.0,5088.0,663.0,1
41100,1,5923.0,4404.0,1519.0,1
41105,0,4404.0,5923.0,-1519.0,0
41112,1,5075.0,4260.0,815.0,1
41117,0,4260.0,5075.0,-815.0,0
41124,1,4941.0,4695.0,246.0,1
41129,0,4695.0,4941.0,-246.0,0
41136,0,5239.0,5315.0,-76.0,0
41141,1,5315.0,5239.0,76.0,1
41148,1,4789.0,5397.0,-608.0,0
41153,0,5397.0,4789.0,608.0,1
41160,0,4629.0,4662.0,-33.0,0
41165,1,4662.0,4629.0,33.0,1
41172,1,5083.0,5745.0,-662.0,0
41177,0,5745.0,5083.0,662.0,1
41184,1,4936.0,5413.0,-477.0,0
41189,0,5413.0,4936.0,477.0,1
41196,0,5603.0,4654.0,949.0,1
41201,1,4654.0,5603.0,-949.0,0
41208,0,5168.0,6243.0,-1075.0,0
41213,1,6243.0,5168.0,1075.0,1
41232,0,5059.0,4957.0,102.0,1
41237,1,4957.0,5059.0,-102.0,0
41280,1,5423.0,4741.0,682.0,1
41285,0,4741.0,5423.0,-682.0,0
41316,1,5090.0,4508.0,582.0,1
41321,0,4508.0,5090.0,-582.0,0
41364,0,4916.0,5260.0,-344.0,0
41369,1,5260.0,4916.0,344.0,1
41412,0,5189.0,4936.0,253.0,1
41417,1,4936.0,5189.0,-253.0,0
41424,1,5365.0,5377.0,-12.0,0
41429,0,5377.0,5365.0,12.0,1
41436,1,4913.0,4624.0,289.0,1
41441,0,4624.0,4913.0,-289.0,0
41448,0,5573.0,4741.0,832.0,1
41453,1,4741.0,5573.0,-832.0,0
41460,1,6436.0,4404.0,2032.0,1
41465,0,4404.0,6436.0,-2032.0,0
41472,0,4636.0,6482.0,-1846.0,0
41477,1,6482.0,4636.0,1846.0,1
41484,0,4790.0,5685.0,-895.0,0
41489,1,5685.0,4790.0,895.0,1
41496,0,4652.0,5013.0,-361.0,0
41501,1,5013.0,4652.0,361.0,1
41508,0,5188.0,4825.0,363.0,1
41513,1,4825.0,5188.0,-363.0,0
41520,1,4722.0,4422.0,300.0,1
41525,0,4422.0,4722.0,-300.0,0
41532,1,5617.0,5027.0,590.0,1
41537,0,5027.0,5617.0,-590.0,0
41544,1,5799.0,4631.0,1168.0,1
41549,0,4631.0,5799.0,-1168.0,0
41556,0,5524.0,5227.0,297.0,1
41561,1,5227.0,5524.0,-297.0,0
41568,0,4902.0,4882.0,20.0,1
41573,1,4882.0,4902.0,-20.0,0
41580,0,5008.0,5845.0,-837.0,0
41585,1,5845.0,5008.0,837.0,1
41592,0,5636.0,4843.0,793.0,1
41597,1,4843.0,5636.0,-793.0,0
